date;tas;sfcwind;rlds;rsds;huss;uas;vas
1972-11-11;-0.018488555274245755;3.923947954758176;271.7193974458377;52.504906512732965;3.875948048200561;1.5310218419801218;0.8744185955805612
1972-11-12;-2.9216180724103538;3.2774036765272365;256.0071669911281;97.55662100638847;2.6823523531057836;-0.3300334776875734;-2.967462338979563
1972-11-13;-3.306984276688638;1.6347027000529564;322.15936474258194;14.378459330351161;2.4550490863687813;-0.2785961592961729;-0.6426335808924749
1972-11-14;0.49594255770398377;4.352053247599564;324.8137132774986;50.11704916157757;3.141487994742711;2.7137513722833315;1.888229325345907
1972-11-15;3.221198303778465;5.747866010621815;294.32606078467416;63.723203605896245;5.067932971031303;3.556193215829522;4.120407465191013
1972-11-16;1.1711948284432765;6.908793939180963;278.26746461601437;60.666408063294064;4.263299569888268;4.341028629904003;5.270168124907767
1972-11-17;-0.1412316899143775;5.731714670470191;263.9428884306941;36.875628461660575;3.741546158688854;1.451809984008121;1.833606400823743
1972-11-18;-1.2125495459014815;7.924365075744197;260.7527142805611;55.346639340300285;3.272589022229282;-4.719214526012714;-6.524438695254717
1972-11-19;-1.2837281433155;4.57194256411388;241.83206400105428;76.19483521436423;3.0084693346364966;-2.657173953351676;-3.2929933780895038
1972-11-20;0.5597450793227949;5.0478719431023;294.86811760054303;52.633339812525904;4.058787817518641;2.9161706518257824;2.988701134945709
1972-11-21;-0.4053683009272504;6.375642593415542;254.83778285020867;58.5414676751132;3.593320106091089;-3.3802474304613948;-5.390196582750064
1972-11-22;-1.286049140070702;2.011187768241004;258.9337602459883;62.28212235113427;3.4396444987532937;-0.08096641215517741;-1.4108226108517317
1972-11-23;-1.3028486596930406;2.7540571614313603;278.42845523468134;53.92598440390243;3.4002457212475696;1.6015753564136799;0.8820812559822439
1972-11-24;0.27258727732260013;4.825542551499579;288.167279354023;66.93829816932787;3.9702651869566927;2.9726414878006002;3.5970774090374005
1972-11-25;0.18455544509697575;6.5096730928011315;279.7536650768454;59.28260715315919;4.057202755692711;4.146101269345079;5.018995925808112
1972-11-26;-1.1848317405323883;4.563639800862278;238.0846191177329;83.3167447305774;3.1240582719588605;3.277608695816069;3.0437730004641077
1972-11-27;1.9458711115617575;3.0857017459342426;217.9221513071065;85.24915325119318;4.55845465486346;0.6930232072390219;-0.6406233825764004
1972-11-28;0.08165983348050077;2.7866853362798754;301.5610034451556;60.103272050548725;3.8987991147642496;2.153300085376124;0.9921443249298237
1972-11-29;1.970719691916372;3.478265769760087;284.763975090786;75.53839928187104;4.056447312066081;2.3694456435419595;1.2863985760035286
1972-11-30;5.624801755410658;6.576040773373676;311.1896664058955;28.269897066452955;5.590992471823691;3.7795966727263117;2.4129796169044035
1972-12-01;5.326162665262245;3.892496719102931;305.85222801929444;28.58165652160416;4.979444360126229;2.261947553604198;0.9381181212251666
1972-12-02;2.7778746687485523;3.0271100982814065;283.4834979500688;55.31133189049957;4.652119721875814;1.7030092090667397;-0.7870089429691915
1972-12-03;0.9691362129319145;5.440614532521817;275.090811766737;49.67338572010368;3.437677201213892;4.126113705287956;2.87800291462535
1972-12-04;0.9289181291247814;7.861687961852021;259.01524465751254;71.80950217540332;3.9122269549843254;4.271460468186042;5.673389484352294
1972-12-05;-0.9963803529651614;8.244864600484233;249.70493737718803;56.680719510576964;3.465180587064265;7.319361362945709;1.3395301119910932
1972-12-06;-1.5403726296370337;8.471347578482678;254.44076956262376;67.48616740875056;3.3333963368336086;7.8147441100062895;2.5331430152961882
1972-12-07;-1.3267869335576847;5.222741855299227;257.3961727375533;69.55570412413147;3.437531177047838;4.139329713450676;2.901316829399523
1972-12-08;-1.001105153847675;7.518356627856657;296.25109228201705;28.773213862443004;3.395153186301946;4.513703410938921;5.246362975877706
1972-12-09;-0.40068268781260485;8.245444438080694;293.4589887658803;48.75049952088535;3.6550370317671854;5.920692635687053;4.224096539010356
1972-12-10;1.5109752892044526;8.494497359616785;287.08416167109874;56.80378658869112;4.326609004886824;5.433598769681218;6.733639628963016
1972-12-11;3.459134300829305;6.328809290352389;307.4873929433219;45.39759619115735;5.22233518329951;3.958262690377475;3.9890627117471795
1972-12-12;3.686452789436146;6.5483406987062285;293.2060005003184;54.91694350890272;5.502701484287011;3.7628691205684364;4.921513511924379
1972-12-13;-2.565230457679661;3.9718748809207187;242.61495895754143;51.23049165803744;3.005106539310915;-0.4884106601947668;-3.2080480283073936
1972-12-14;-5.70113883698815;3.6242678813935005;238.6525719759681;74.65045134656488;2.1940270373022956;-2.2171266079499454;-2.927132136576117
1972-12-15;-3.2113502711525825;2.1479388894173987;236.43975424361122;81.51925032272868;2.0334801462596013;-0.09629972006038937;-1.0756836675582078
1972-12-16;0.7759298579945266;3.7508971910921267;227.83589033504188;82.53326169262711;3.4438376884795185;-2.1985863009599207;-2.510482424567572
1972-12-17;2.0056773149062224;2.451532611392308;232.9618024723813;82.43048516015332;2.6805467583683726;-1.1243161069557939;-1.8739904546338337
1972-12-18;3.633248284420347;2.1401911359888155;255.58935492998097;72.11950760025766;3.170504267957799;-0.24324319116213405;-1.358564389658093
1972-12-19;3.3148437721451955;2.1855045047885193;251.05332588227807;70.45523754851847;4.102083167649679;1.9195140517577693;0.047152127336261895
1972-12-20;1.9707793659657113;2.6570525059810843;253.07118908402165;80.14705157408802;3.323101782945879;2.4431320397539946;0.31135407185906355
1972-12-21;2.2382837758611345;1.4565735632073171;285.12178121939536;23.024506171608785;3.068007642135927;0.42880220637808997;-1.131389760775892
1972-12-22;2.1073393723739855;1.4403819787603538;281.73670786496206;50.42923746846069;3.306308962211559;-0.057804057324102515;-0.8608864518565996
1972-12-23;1.9862269463131952;1.8182163132827083;314.1882433685101;33.51617496073011;4.08228719668802;-0.6707803830508319;-1.461399204375561
1972-12-24;-2.3997676607197604;4.094670758912379;310.3490008324167;45.11574904233296;3.1931163832573555;-2.8454426696533277;-2.430468423190456
1972-12-25;-1.2239035035825623;3.1927663360748646;315.01679492581525;44.160165472506044;1.8381208270878016;-1.6830099499114866;-2.4177425646551973
1972-12-26;1.7443952488229684;3.416338805051221;273.30130943354163;52.19454744148312;2.8267682213142815;2.7971793267046854;1.0408040434138381
1972-12-27;2.7222802396175894;3.693945652958529;253.87448863566806;78.21576945964209;3.3969268336608613;2.8709499363674293;1.3941165071609134
1972-12-28;3.963928754679273;6.781448069885696;297.5474510677808;61.74242099437521;4.758874691393982;4.742959457540676;4.534242404264601
1972-12-29;6.377879914671155;9.21168296224347;325.3297466815272;39.119653853609115;5.522614223926384;6.0305242800041805;6.608750160341094
1972-12-30;8.767840093996028;10.294475182304573;335.4875798153805;10.07808559787127;6.279585926452875;6.821819353160857;7.6921117492735425
1972-12-31;4.8595886125334005;5.213336795526908;282.47848963489116;55.64854708205221;5.095279259447036;4.3139933818624625;2.8288888391293465
1973-01-01;1.935539586642392;2.844106800600208;257.05822783805655;80.82687012355342;3.895191212426861;0.935002040169973;-0.14850062943827375
1973-01-02;2.1320846172910137;3.423987310037162;229.75102613624335;87.79803695469427;3.037298294483629;1.0465434286212214;0.02934363640323978
1973-01-03;2.0598679477693054;3.95673274449449;288.35734265821134;32.325632042903145;4.143575526004422;2.9026999862291034;2.5003251890180285
1973-01-04;3.3025064802756106;2.2803797905848815;255.14859040106185;66.33920312375511;3.237542961670301;0.5590360823579366;-0.6567466047497865
1973-01-05;4.123644533154163;4.974802085547449;279.2190267755193;63.83954324095141;4.580836261763525;3.759953514973096;3.0253192956721566
1973-01-06;4.023549618789616;6.380008275163346;301.1362695112301;27.364198343912435;4.860756722748002;4.6045903358040405;3.7223476495741057
1973-01-07;0.047232112225174205;6.641245757221361;269.5306774464249;53.793643016409916;3.4183247498743348;4.442038445036343;4.668618516816398
1973-01-08;-0.38435328802785307;5.010521455279792;255.49465605543367;79.1268231481351;2.894598395740428;-0.2965174192455158;-0.7205347505665057
1973-01-09;1.0462817555346646;3.737609862076;237.19327001211596;81.88054959760116;2.702033606697597;-0.5637111425579628;0.4603113554960234
1973-01-10;-1.8318125116145438;4.460003669412885;267.69748716630846;38.93767356329572;2.888974805354729;2.8674578322888085;0.4181780430462537
1973-01-11;-2.7219135971506034;2.062169421125721;243.9286371592273;63.551696679732736;2.6343268709088763;-0.15029975059990985;-1.2275069421125684
1973-01-12;-0.94125060326229;1.9914158640906936;229.20110049623725;86.05254634716098;2.304780163604442;0.453577499786941;-0.8800814672676365
1973-01-13;2.0514235832736745;4.407644737334855;294.91352965153015;36.73240804643606;4.031148108342349;3.9347196707177106;0.8104284941090777
1973-01-14;-0.3811229039037016;4.46658821121291;228.67002260528494;98.34490211874837;3.1172197709898715;2.8935221771346677;2.351570462382121
1973-01-15;0.7113927513397016;4.0030347482225785;289.9114575549616;45.797033328072516;3.979361281910453;2.5863719643129106;2.8743760263757308
1973-01-16;0.602586717244435;3.4077794366352254;261.33927153739995;68.51737815313363;3.4163920350181907;1.918826827206898;1.21837479643635
1973-01-17;1.4088388529697227;4.933272279625744;270.4238327537572;86.2532850972957;4.216571280444318;2.975946509471084;3.295845441469214
1973-01-18;0.46562407526829475;4.594517232494844;243.66985010133212;85.28708870508967;3.6280889219098595;3.1157497066398143;3.135420881305868
1973-01-19;2.2564354965256825;3.969290956176119;266.2076619266452;89.72658618109664;3.8917249450610303;2.4325902660603185;2.727279291251853
1973-01-20;2.381324113445203;3.694870859840491;280.97493140791414;49.56598353415019;4.426750317330263;2.319096279538878;2.490265501174255
1973-01-21;4.194216297383491;4.272134483307217;255.14028601742942;96.05764444585603;3.7268011513231296;2.5007253273716046;1.4062054132413155
1973-01-22;6.843386153104518;6.924376290019859;304.0937798369709;50.981184549989116;4.626238042218071;3.6961941500205144;4.118263633538428
1973-01-23;4.430189605288945;2.6149454384006017;271.5528353840852;94.20635825710625;4.3267357075562485;0.9970800138709457;0.020362907725690826
1973-01-24;5.530084709559503;2.6769698790951266;294.92339617699076;62.2202515717641;4.25675675315457;-1.6073109331306752;-1.9602485465132646
1973-01-25;3.9202230743184714;3.467800693166133;298.62849509743626;38.57028674593142;4.499820588148864;2.195379931554949;1.1906893382470747
1973-01-26;2.777015090664463;2.9561607502658753;252.97376874251384;112.71541525257481;3.836182189512521;-1.0202887098786835;-1.343497751304134
1973-01-27;5.460220284332422;3.3031103324196356;261.74123393149205;90.99432976999091;4.20441617335283;2.1341607353373337;1.3459063850226847
1973-01-28;5.533503000159442;3.012216132210515;301.07009213681516;68.70847046909759;4.587132201987407;1.7478663292273944;1.9376599153519543
1973-01-29;2.791449154666793;2.7553900323710323;280.58496857614625;95.27504455708359;4.314560660330579;1.575476188650641;1.5928016311176505
1973-01-30;1.3031075394374625;3.9896844206065936;261.04909601560695;118.83240345823837;3.6520953295819765;2.1786407101887737;2.9316164643421265
1973-01-31;0.5018254742629438;4.561997857821978;286.76183830872947;70.37809032983154;3.804499958724273;3.218228340753608;2.607648139632988
1973-02-01;3.657247549526062;5.587543566715244;316.88065771190264;53.09109199808832;5.078283741657805;3.5598682942065594;4.107706143981175
1973-02-02;1.5104568713625781;2.407241068908263;267.21275165490067;80.24049691129865;4.170719371579801;0.7081434685314757;1.3839498504251884
1973-02-03;2.779363552839584;6.469843028127819;276.59797265606323;52.45146380900135;3.5616133242942976;-0.2875339500857156;1.9059952402046887
1973-02-04;-0.3098809330194854;2.9951226904179045;241.3937804214835;103.38545049285227;3.4225129087340607;2.1136047257124044;1.5484017202888913
1973-02-05;0.5764720852137657;3.419706717587551;251.22516774678874;120.35312663408448;2.883122206791381;1.3737931251234161;1.1750971573616409
1973-02-06;0.9100784243752855;5.662596261490269;280.91190312587764;66.213401160509;3.832453470801931;3.6981134078631817;3.1226855802893305
1973-02-07;0.3395654805152617;7.175035110268654;253.6252608404588;123.84332214666682;3.7297051874584066;5.272793032794559;3.8036048429382814
1973-02-08;0.8666637259316303;6.883123558198443;294.3803328937318;69.84796252651775;3.958602459895188;4.384195030118073;4.21742172506293
1973-02-09;3.508645277153846;6.529349436765763;289.5292504310825;92.98947465544602;4.830080201232311;4.348436609959138;4.878735251161456
1973-02-10;2.763501768258209;7.062434986978463;282.07093752492534;94.02403345038292;4.414108472513116;4.280249573915929;5.708947063845477
1973-02-11;2.2430731985710963;7.7038987324853485;287.44568830072717;97.87957551829145;4.441735779368953;5.449406371216422;5.560661594683349
1973-02-12;4.033683887255279;6.701339649998912;309.5561702585707;46.820793064799645;5.08699930035017;4.0423319591033176;4.396916269976968
1973-02-13;2.87457056916935;7.795532621374751;270.0708678306011;126.96236875398833;4.4065950305129515;5.312745567502394;5.319925268394287
1973-02-14;2.2479167881932653;8.728149330154494;303.998591778864;72.18740976289672;4.418293273861531;5.46608320047702;6.972356035069517
1973-02-15;5.814281108921193;6.160306444242032;298.70034981747983;66.17944998191413;5.183188252572548;3.441704874069927;4.59661571243932
1973-02-16;2.327743576907608;4.488110297376182;265.87446208895403;92.0982598126441;4.415337657579288;3.1201072813046764;3.017386939321565
1973-02-17;1.138802639391713;4.850398118093308;231.70859574943003;149.24736666509818;3.4758888816822275;3.145565524780664;3.435104478181493
1973-02-18;1.2938725240958888;6.006500124569382;256.1987378325005;67.39019945046617;3.2477584857722617;1.7346498683289058;2.0467609053652387
1973-02-19;-0.00972937119809103;10.182335087451456;269.54488841883364;124.04015004316524;3.5840627100797917;5.900825602545472;8.14483278732849
1973-02-20;-0.5832142970043037;5.315114582492688;273.8414280009516;92.15440858215602;3.549148510014398;4.232492474353874;3.197036991993501
1973-02-21;0.06574562784697946;2.950059994117423;291.6557343821858;78.74101030155683;3.61579004629004;1.325117044076995;1.2237103530687863
1973-02-22;2.6932721155736203;5.186795181808705;320.70309083160106;55.40402090989853;5.087445305049927;3.498622824987465;3.7973621864575504
1973-02-23;0.5910849964824365;4.3652168100339575;308.714304894574;31.37476332704266;4.257609305337639;0.1720364952534698;0.5940482209448568
1973-02-24;-3.632025191932371;3.621489573369445;266.243991688763;98.79897726904188;2.6050665807744835;-1.4715867719637021;-3.0877282049385433
1973-02-25;-4.445691221147001;3.4890769463281965;258.2897709599807;115.93265704788551;2.201104948295073;0.023518857882827204;-2.1115910110290423
1973-02-26;-4.465760907638639;5.020839879875774;227.85870046257034;171.2155792821745;2.3842150367019146;3.140166887649202;-2.7235143980157988
1973-02-27;-8.65013719991805;5.446561145401947;219.30028187305692;144.45296479972757;1.6210884948874766;0.27156550825308073;-3.5000503900386186
1973-02-28;-6.97618123309411;11.637431691550969;212.20684146469526;180.4605866503685;1.9051694533729477;-8.154089901517592;-7.761703020836877
1973-03-01;-4.66385223288836;9.682156295908307;190.96797228431262;191.6863102328997;2.020970564406476;-6.864257027708709;-7.46492770323136
1973-03-02;-1.2865440380279551;2.464693002868509;202.8873214187348;193.47192458073854;2.1293192344211618;-1.1625636225004283;-1.5617703567811219
1973-03-03;1.154149620098849;3.9105725376377385;237.47555790301251;178.05065477461437;3.0490110783730335;2.6631218841078557;1.95305162838536
1973-03-04;1.2712046506902084;5.044681089767805;269.30678293616353;167.4309704610099;4.052911909974037;3.857448310764598;3.197561596026798
1973-03-05;0.8995843001058574;1.578851492559243;229.86226266716554;186.27870752658828;3.510566758522431;0.7608657075139825;-0.20879981248790935
1973-03-06;1.8057692170501127;6.624845595696803;297.57654937889015;61.49576191113309;3.924456732962704;4.396948246421677;4.425265729086012
1973-03-07;5.018653532652763;4.169115709955359;331.76793730577776;25.23417553243595;5.479924334036604;3.221751506780258;2.5175997865794706
1973-03-08;8.429739314843857;4.245877675045419;282.4639671767875;169.7386894706212;6.033276064528506;2.97218538430295;2.257601842074571
1973-03-09;8.713326750155375;6.854894218061888;311.0057894791413;145.9905405235754;6.283946270576695;4.744348674485255;3.3513588254441657
1973-03-10;4.865657762637511;2.4884855891383766;302.9525093699139;73.76865188103415;5.074488096961975;-0.023589320937505088;-2.0383448707434377
1973-03-11;3.7947701998982097;5.475898377559857;275.4488425461403;121.76876409002607;4.287436611879207;-2.4878637375971313;-3.9570016273913295
1973-03-12;5.669959758605842;7.19648379809311;245.70865666173472;203.33503889184644;4.333921899982835;-5.189970287968869;-5.3261942271562415
1973-03-13;6.204945444961709;2.4199478094445808;245.00863629829442;205.78369513960712;3.622023220241145;-1.5726447597340825;-1.2006565654688068
1973-03-14;7.247780407764367;1.5279181994399889;241.88507771247095;210.20836780849004;2.8131452603631564;-0.1401115263659794;-0.30950725441102245
1973-03-15;7.874794490170984;2.7300296184819133;258.5358281058524;206.90797245061506;4.062968638445744;-0.12371314375980284;-1.850976556257799
1973-03-16;8.29348020664878;2.111238927753817;269.0507428430936;199.21285260518812;4.5743606142452355;0.12476329202440273;-0.11273407962995785
1973-03-17;6.287413103502843;3.6501866392371194;265.93275088973263;160.99340782785615;4.5442311679780865;2.7314594604329834;0.11210588394779808
1973-03-18;5.709948402638986;2.6340136760216963;290.7120267705665;126.25024429416504;4.282038653762573;-0.08013655180726949;0.7139311564830703
1973-03-19;6.254238581992524;6.206641078188587;305.2083006750272;124.74310465800664;4.944481168054643;4.23777370296008;4.485560020025707
1973-03-20;2.602054729986776;5.609344608381539;299.9309016484929;86.87351340682075;4.391918525670359;3.1381980911571654;4.203667061746001
1973-03-21;0.8889341987534181;4.5255691669413;277.46437911653635;140.038904283391;3.841057529489564;3.111594115035798;1.534441463990154
1973-03-22;1.8034473413088108;1.8070925098317192;253.04884452232915;214.9644317229021;3.6382322016451965;0.14608199915865333;0.13978573380735027
1973-03-23;2.025730164840411;2.390210463643911;261.8938269474259;179.8417931093151;3.673981338959316;1.3873007180200996;1.1642223909598426
1973-03-24;3.2663485738381155;2.34377444157593;237.45564189336895;230.09669267295996;3.5059950837707157;-1.096723115910701;-1.4528816021089694
1973-03-25;4.455738679217575;3.290650612796208;245.64823260937717;231.29972653467414;3.8496840241329786;-0.017867012469898386;-2.757269056579349
1973-03-26;4.5917281789907065;3.1498723967614235;296.9947465263731;141.75608877252228;4.660660473719037;-1.0435108056579459;-2.7569621885281874
1973-03-27;4.129011108802615;2.8067985102482766;302.85117591797575;114.86366091824449;4.458376917656402;0.8593803266849046;-1.8965202233401321
1973-03-28;3.4070008516621897;2.030203033984623;277.6833822929604;162.61182322173468;4.170640822178424;1.0664135857973989;-0.8643904385613934
1973-03-29;5.060796827690865;5.102807759591456;291.85470215362056;173.7069049322941;4.391915595651574;2.9022121406058137;3.523158619474939
1973-03-30;8.685310355920137;5.314510597914858;307.54115146642084;162.86057823672982;5.780372928367045;3.1772353670881976;4.021473556812094
1973-03-31;5.09446447920692;3.9013271058104744;316.4835046480434;79.07736457142795;4.895465561903757;0.9896100644728733;-0.062390295716246214
1973-04-01;8.23642242023891;5.72241320066172;312.64065172432777;145.33719997104538;5.2604085271850725;-3.04805483725525;-3.070138626852011
1973-04-02;10.469680704581094;4.67993140825366;270.0288005824552;238.05464001964074;4.486696349285986;-3.13654517548076;-2.9505643455979307
1973-04-03;10.034585493839245;2.649707323008323;259.4022810309608;259.0990899722763;4.271982819565503;-1.4838403132137215;-1.4525223918740275
1973-04-04;9.23309533232333;3.3279769915278368;260.72349683176765;261.3710198042124;5.137617837217646;-0.004684846538051457;-2.7024687111066177
1973-04-05;7.364263193625618;2.9759932470008574;306.73171255707746;219.1877869422485;5.156566753391404;2.090900415272282;-1.1295096525542079
1973-04-06;5.786905889423963;6.580471798472496;311.9397856586873;140.47625532172606;5.203435846081723;5.225346280169101;3.471761245158436
1973-04-07;2.7348477773641093;5.546824110001739;293.4946649962261;148.8696515729188;3.803183147691559;4.81620332535742;2.079964433386416
1973-04-08;4.007263287932915;6.561579497690353;306.92448095406894;171.6900503152281;4.76764686569953;4.014967821713665;4.6936222642254
1973-04-09;1.665296515719433;5.7669603089091;237.35269291614287;258.5196506326504;3.3918194207517747;2.608442345734804;-1.344675759478334
1973-04-10;3.177870033925103;3.229079917248312;222.45890650469786;289.40631297232;2.7631960679396887;-1.7060949186105017;-1.6683832990186227
1973-04-11;6.046994151174545;4.894640031113029;244.01275341479806;280.59040671919337;3.49099430755576;2.895337733666353;3.0496549491249962
1973-04-12;8.23308818288183;5.4093781865820985;260.4888876875803;279.98497953280145;4.152678229749049;3.5832347308982566;3.664222812118854
1973-04-13;11.486312044770386;5.333635452808686;275.1093638166294;278.89398501072066;4.972990572560191;3.4313641022881995;3.4309908864684617
1973-04-14;12.838020689421512;5.928694833377516;329.11279770382816;133.49265735204312;5.294037638139844;3.0554131142739727;4.0727878215980065
1973-04-15;9.923530559561073;3.235570632129183;313.6463376128177;109.8447926464172;5.570015232923735;1.987998809191739;1.427809170628156
1973-04-16;8.017130980596846;5.5949862611674;273.43485030315077;260.13588488775395;4.49061460497442;3.2891032419832853;3.091576739459154
1973-04-17;2.9689379390526938;4.42301442861763;285.83581892660067;87.8192748986489;4.289917575591106;3.339458195360522;1.7286051278289918
1973-04-18;3.2822363773703955;2.173891947490794;294.70048529139336;125.3803235021594;4.3012758571255185;1.01005410653348;-0.37187746970892177
1973-04-19;0.7063982127984332;5.633200373466618;247.61835898138543;248.4311116299424;3.3189552120538117;4.679448985893733;0.9512341652477478
1973-04-20;-0.7934730045428182;5.095939990497187;224.27440975851;268.53688784308275;2.701451261076321;3.959727418318441;0.47821091271548477
1973-04-21;0.3508564255764668;1.848732954150544;227.23962759577722;280.01017105120667;2.588934397132819;-0.3108963238952072;0.23719738693037165
1973-04-22;4.715383302412647;8.32360635948653;290.1321618771668;159.1078148726521;4.414917538399269;5.585144793425535;5.825882597591364
1973-04-23;5.481713074054653;7.0113568693804025;308.6667628119271;191.46174195110763;4.691482232423317;4.981959055574525;4.231665488759962
1973-04-24;11.138578028975871;6.216474102472584;331.78125827264483;215.72570885519667;7.3400787304054145;4.0053740937386975;4.991103941706104
1973-04-25;10.707906698776412;5.034418596211413;333.69202623107634;106.38693097960645;7.0361132118105445;3.3482406467448227;3.189605680525844
1973-04-26;8.004229673166776;4.731803178671608;286.0472432203136;281.44564852506045;5.475206213089282;3.6751307126910797;1.7665045661161025
1973-04-27;5.880670503360079;5.35102596111207;242.5097151377142;321.5700902853325;4.273105158902716;-2.8601731967271027;-2.8996299122507283
1973-04-28;5.305842238559933;6.76628908148112;239.99653510226756;304.85624619302627;3.624102363226905;-4.951307805327586;-4.531160234776451
1973-04-29;5.113506599155812;3.160614496231992;280.0832678795255;230.36297391106552;4.151930793525161;-1.8246957471296936;-1.7984982992562184
1973-04-30;7.35406902232711;3.895093606270567;296.39403623708756;257.62239887571536;5.648026969054542;-0.8609656887326663;-3.134724445664984
1973-05-01;5.262869984724375;4.330209933030255;293.05258310349103;170.97158526745622;4.509467061510061;-1.0218395583948188;-4.000014790803787
1973-05-02;4.1622383885471095;5.411184023180923;256.5878082173876;307.61973951908834;3.9772275368072263;4.626721459454757;0.34069201476510524
1973-05-03;3.324149510921643;7.569263787794725;251.025836103537;328.6085840359347;4.257954600644634;6.06365204705484;-2.1657949583128873
1973-05-04;3.641256408412289;8.123733649453726;296.8383481521581;129.70977016217438;4.919161415482216;5.835267554278937;4.172090945323567
1973-05-05;2.8312346501555794;5.516863768690489;278.25123284557174;245.22228809378197;4.5443545385091895;5.278657155525934;-0.377836939556914
1973-05-06;1.8689200315330368;4.0701215726145525;263.5698117115858;285.8788188166225;3.8039997993123564;3.1573025212856263;-0.1793436774950511
1973-05-07;3.4658721114928994;4.280223612916861;285.0027257197192;263.788695486084;4.540083818591317;2.660330989346925;0.6930051609884876
1973-05-08;3.4045342381839987;4.165195142187748;273.2262971637349;294.3646375698337;4.0822045592299085;2.742622218511224;-0.18216556821104596
1973-05-09;2.3576642921257758;4.71474932989433;273.5300273281701;301.8685808342644;3.9765822697248496;3.5224907028199057;2.891570504711501
1973-05-10;2.1123153033514086;3.7921278562553953;278.11794146256796;193.55274762312152;4.089257784205619;2.6239392571364033;0.04181194137844724
1973-05-11;2.955577160673556;2.4160622238348415;266.41336206464723;271.9842053337952;4.117583792132988;0.7914018406842733;-0.5654045443445821
1973-05-12;4.7335242467628404;1.4070561117608802;235.5135508151543;358.9707364244478;3.7398680419429353;-0.6896081539638381;0.18204847378042072
1973-05-13;6.7830398376343055;2.603132815156864;265.3668097753996;328.1365923540767;3.862303253756944;-0.8804573509033662;-0.05604278385061909
1973-05-14;8.815185041481016;3.0280106134065594;266.83283293459294;352.8422755039542;5.165285171943325;0.7094685541851945;1.8933467172331842
1973-05-15;10.219800248193735;3.8900848999444984;283.2226746520986;331.8389827026934;5.420285085102498;-1.3989020396675846;-1.7147614523515164
1973-05-16;12.801405675131434;6.097871763670964;291.8220935083831;341.6117843645453;6.8308875013962105;-4.224812955697632;-4.0110631862527795
1973-05-17;13.745175733902329;3.9831803459624604;286.0553078683616;351.02835586841206;6.773529597159426;-2.6472448355395506;-2.7011291630719407
1973-05-18;13.885627631219734;1.9775302321385204;284.6394384793854;358.48961869068324;6.466133902579393;0.03178878675916823;-0.720380342999503
1973-05-19;11.899756808784957;3.5906634578243;315.6939868749626;305.45324270635234;7.564783939256353;2.647423587696746;-0.9131517752732389
1973-05-20;13.134903273111945;1.5536189515838452;313.12712471915546;300.96469854653657;7.721685333588947;-0.16506112352573152;-0.2591687660664676
1973-05-21;10.700691181588923;3.279212450199772;342.15989247392156;124.42468172518639;7.397121573118918;1.7103289919052314;-1.5081702037603517
1973-05-22;8.181172492131168;2.4434600112904143;333.7694595831065;97.70441406545672;6.462911522890118;-0.06200039943866767;-0.5213970028525061
1973-05-23;12.8396287629526;4.774048406811209;292.31756552092224;351.3082284408818;7.88253767657116;-3.0414170095998263;-3.4307133652052264
1973-05-24;13.566727358892251;4.0684268296556025;295.87575246542104;328.20420821088214;7.373348025423413;-2.8112446140801994;-2.7008099915080623
1973-05-25;14.074587711172171;1.6299903810819887;290.3757942043069;362.0435330034245;7.372428683329383;-0.04622519938727865;-0.09835773477629722
1973-05-26;14.165052161910296;3.4040740745595994;294.7414966317495;346.53686026908554;7.3299939069974425;-2.2570268983485633;-1.864434829836101
1973-05-27;14.289810017274704;3.4342136556823926;297.9183510840899;344.9441736424647;7.292414471517465;-2.0025127592121112;-2.1198420474752604
1973-05-28;13.988688310733778;2.591565126335;302.1332567505726;342.70866377948767;7.834222431442205;0.4534116109669443;-1.9259979018366782
1973-05-29;10.869925687327452;4.3160240500077345;308.00847437471367;284.11594143369115;7.424296774479864;3.2428681848418153;-1.2011038017625912
1973-05-30;9.367210841266626;4.2192569120934875;288.2119498922105;330.6437092679352;6.221813591858717;3.353463341511251;1.8871209269685938
1973-05-31;8.503765213338966;5.37182558093046;303.3420574140775;278.5128405075979;6.000202663556583;4.0013736626061975;3.2838811516789552
1973-06-01;8.862554807179947;3.8803446963827404;268.93580924384514;369.38824335207045;5.4131622549222245;2.6348185868172203;0.9309363182563093
1973-06-02;8.171598886115305;3.020912182752235;260.27162642753854;365.9582052973628;4.773806529666098;1.0563581404101874;-2.4558724786277044
1973-06-03;8.351554445000772;1.9568487887866657;260.21141900571024;363.4288480648464;4.982622537567523;0.8596324990990825;0.47549147406528647
1973-06-04;11.160811937682467;6.396390487948566;323.6438918844814;240.94364964934618;6.2353680030972445;3.424466805709815;4.864827180118392
1973-06-05;9.042052820281242;6.35891867180086;289.00430712048643;345.57428598098915;6.11243423184602;4.395347377856673;3.9138331209291795
1973-06-06;9.795737009958486;2.428276400495262;277.4297009932278;344.87115823527614;5.543504624209306;-0.0547378075412987;0.33965603623137564
1973-06-07;10.003744840003947;4.285617607984363;311.2430563266078;280.4360699560476;6.451833014496525;2.9568403902486438;-0.8476523514346882
1973-06-08;8.819892502985226;3.414204903849898;316.86527957928246;259.4322106563257;5.968186646865076;2.512867355467221;0.5991585874018936
1973-06-09;11.329663940128967;2.0409346319465116;282.92194019036793;386.084761966104;5.68245000180373;0.20448253982962317;0.5764067933336985
